Woo Order Number,Order ID,Channel ID,Country,State,order_created_ts,Order Updates,Update Timestamp,Carrier,Tracking Number,Tracking Shipped,shipstation_create_ts,pipe17_ts,delivered_ts,Channel,order_to_shipstation_hrs,shipstation_to_pipe17_hrs,pipe17_to_delivered_hrs,order_to_delivered_hrs,sales_channel,delivery_speed_category,order_date_day
309348,113-6880805-9865869,90,US,NJ,9/30/2025 12:51,,10/1/2025 9:46,FedEx,3.93787E+11,10/1/2025 9:44,9/30/2025 10:50,,,,-2.009722222,,,,nan,,9/30/2025
309345,nan,0,US,NY,9/29/2025 21:04,,10/1/2025 9:46,FedEx,3.93755E+11,10/1/2025 9:44,,,,,,,,,nan,,9/29/2025
309343,112-7740742-2661046,90,US,TX,9/29/2025 16:36,,10/1/2025 9:46,FedEx,3.93755E+11,10/1/2025 9:44,9/29/2025 14:35,,,,-2.009166667,,,,nan,,9/29/2025
309341,nan,84,US,UT,9/29/2025 14:23,,10/1/2025 9:46,FedEx,3.93755E+11,10/1/2025 9:43,,,,,,,,,nan,,9/29/2025
309354,111-4020292-2245008,90,US,MO,9/30/2025 22:21,,10/1/2025 9:46,FedEx,3.93787E+11,10/1/2025 9:44,9/30/2025 20:20,,,,-2.009722222,,,,nan,,9/30/2025
309353,nan,0,US,FL,9/30/2025 19:28,,10/1/2025 9:46,FedEx,3.93787E+11,10/1/2025 9:45,,,,,,,,,nan,,9/30/2025
309352,112-6000183-8713807,90,US,LA,9/30/2025 19:06,,10/1/2025 9:46,FedEx,3.93787E+11,10/1/2025 9:44,9/30/2025 17:05,,,,-2.009444444,,,,nan,,9/30/2025
309350,114-8599849-5011449,90,US,IN,9/30/2025 15:51,,10/1/2025 9:46,FedEx,3.93787E+11,10/1/2025 9:45,9/30/2025 13:50,,,,-2.009722222,,,,nan,,9/30/2025
309349,113-1670775-2410642,90,US,TX,9/30/2025 14:21,,10/1/2025 9:46,FedEx,3.93787E+11,10/1/2025 9:45,9/30/2025 12:20,,,,-2.009722222,,,,nan,,9/30/2025
309356,nan,0,US,KS,10/1/2025 11:16,,10/1/2025 11:16,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309356,nan,0,US,KS,10/1/2025 11:16,,10/1/2025 11:16,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309358,113-6360251-2349800,90,US,TN,10/1/2025 13:06,,10/1/2025 13:06,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 11:05,,,,-2.009722222,,,,nan,,10/1/2025
309358,113-6360251-2349800,90,US,TN,10/1/2025 13:06,,10/1/2025 13:06,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 11:05,,,,-2.009722222,,,,nan,,10/1/2025
309357,nan,84,US,OH,10/1/2025 13:05,,10/1/2025 13:07,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309357,nan,84,US,OH,10/1/2025 13:05,,10/1/2025 13:09,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309357,nan,84,US,OH,10/1/2025 13:05,,10/1/2025 13:10,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309357,nan,84,US,OH,10/1/2025 13:05,,10/1/2025 13:13,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309355,702-5983088-0185000,90,CA,QC,10/1/2025 9:21,,10/1/2025 13:33,purolator,5.20083E+11,10/2/2025 11:13,10/1/2025 7:20,,,,-2.018611111,,,,nan,,10/1/2025
309356,nan,0,US,KS,10/1/2025 11:16,,10/1/2025 15:28,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309359,114-9703232-5149009,90,US,SC,10/1/2025 16:51,,10/1/2025 16:51,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 14:50,,,,-2.009444444,,,,nan,,10/1/2025
309359,114-9703232-5149009,90,US,SC,10/1/2025 16:51,,10/1/2025 16:51,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 14:50,,,,-2.009444444,,,,nan,,10/1/2025
309357,nan,84,US,OH,10/1/2025 13:05,,10/1/2025 17:13,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309358,113-6360251-2349800,90,US,TN,10/1/2025 13:06,,10/1/2025 17:18,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 11:05,,,,-2.009722222,,,,nan,,10/1/2025
309361,111-2717296-6267457,90,US,CO,10/1/2025 22:51,,10/1/2025 22:51,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 20:50,,,,-2.009444444,,,,nan,,10/1/2025
309361,111-2717296-6267457,90,US,CO,10/1/2025 22:51,,10/1/2025 22:51,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 20:50,,,,-2.009444444,,,,nan,,10/1/2025
309362,111-3942196-4120229,90,US,TX,10/1/2025 23:36,,10/1/2025 23:36,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 21:35,,,,-2.008888889,,,,nan,,10/1/2025
309362,111-3942196-4120229,90,US,TX,10/1/2025 23:36,,10/1/2025 23:36,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 21:35,,,,-2.008888889,,,,nan,,10/1/2025
309361,111-2717296-6267457,90,US,CO,10/1/2025 22:51,,10/2/2025 7:43,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 20:50,,,,-2.009444444,,,,nan,,10/1/2025
309359,114-9703232-5149009,90,US,SC,10/1/2025 16:51,,10/2/2025 7:43,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 14:50,,,,-2.009444444,,,,nan,,10/1/2025
309362,111-3942196-4120229,90,US,TX,10/1/2025 23:36,,10/2/2025 7:43,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 21:35,,,,-2.008888889,,,,nan,,10/1/2025
309363,nan,0,US,WI,10/2/2025 9:12,,10/2/2025 9:12,FedEx,3.93868E+11,10/3/2025 8:03,,,,,,,,,nan,,10/2/2025
309364,nan,0,US,TX,10/2/2025 10:03,,10/2/2025 10:03,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309364,nan,0,US,TX,10/2/2025 10:03,,10/2/2025 10:03,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309356,nan,0,US,KS,10/1/2025 11:16,,10/2/2025 10:53,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309357,nan,84,US,OH,10/1/2025 13:05,,10/2/2025 10:53,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309358,113-6360251-2349800,90,US,TN,10/1/2025 13:06,,10/2/2025 10:53,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 11:05,,,,-2.009722222,,,,nan,,10/1/2025
309361,111-2717296-6267457,90,US,CO,10/1/2025 22:51,,10/2/2025 10:53,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 20:50,,,,-2.009444444,,,,nan,,10/1/2025
309359,114-9703232-5149009,90,US,SC,10/1/2025 16:51,,10/2/2025 10:53,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 14:50,,,,-2.009444444,,,,nan,,10/1/2025
309362,111-3942196-4120229,90,US,TX,10/1/2025 23:36,,10/2/2025 10:53,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 21:35,,,,-2.008888889,,,,nan,,10/1/2025
309357,nan,84,US,OH,10/1/2025 13:05,,10/2/2025 11:03,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309356,nan,0,US,KS,10/1/2025 11:16,,10/2/2025 11:03,FedEx,3.93829E+11,10/2/2025 10:53,,,,,,,,,nan,,10/1/2025
309362,111-3942196-4120229,90,US,TX,10/1/2025 23:36,,10/2/2025 11:03,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 21:35,,,,-2.008888889,,,,nan,,10/1/2025
309361,111-2717296-6267457,90,US,CO,10/1/2025 22:51,,10/2/2025 11:03,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 20:50,,,,-2.009444444,,,,nan,,10/1/2025
309359,114-9703232-5149009,90,US,SC,10/1/2025 16:51,,10/2/2025 11:03,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 14:50,,,,-2.009444444,,,,nan,,10/1/2025
309358,113-6360251-2349800,90,US,TN,10/1/2025 13:06,,10/2/2025 11:03,FedEx,3.93829E+11,10/2/2025 10:53,10/1/2025 11:05,,,,-2.009722222,,,,nan,,10/1/2025
309355,702-5983088-0185000,90,CA,QC,10/1/2025 9:21,,10/2/2025 11:13,purolator,5.20083E+11,10/2/2025 11:13,10/1/2025 7:20,,,,-2.018611111,,,,nan,,10/1/2025
309365,114-3204046-6723407,90,US,NY,10/2/2025 12:51,,10/2/2025 12:51,FedEx,3.93868E+11,10/3/2025 8:03,10/2/2025 10:50,,,,-2.009444444,,,,nan,,10/2/2025
309365,114-3204046-6723407,90,US,NY,10/2/2025 12:51,,10/2/2025 12:51,FedEx,3.93868E+11,10/3/2025 8:03,10/2/2025 10:50,,,,-2.009444444,,,,nan,,10/2/2025
309363,nan,0,US,WI,10/2/2025 9:12,,10/2/2025 13:23,FedEx,3.93868E+11,10/3/2025 8:03,,,,,,,,,nan,,10/2/2025
309364,nan,0,US,TX,10/2/2025 10:03,,10/2/2025 14:13,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309367,nan,85,US,CA,10/2/2025 15:48,,10/2/2025 15:48,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309367,nan,85,US,CA,10/2/2025 15:48,,10/2/2025 15:48,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309367,nan,85,US,CA,10/2/2025 15:48,,10/2/2025 15:52,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309368,nan,0,US,CA,10/2/2025 16:52,,10/2/2025 16:52,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309368,nan,0,US,CA,10/2/2025 16:52,,10/2/2025 16:52,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309368,nan,0,US,CA,10/2/2025 16:52,,10/2/2025 16:52,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309365,114-3204046-6723407,90,US,NY,10/2/2025 12:51,,10/2/2025 17:03,FedEx,3.93868E+11,10/3/2025 8:03,10/2/2025 10:50,,,,-2.009444444,,,,nan,,10/2/2025
309369,nan,0,US,MA,10/2/2025 17:42,,10/2/2025 17:42,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309369,nan,0,US,MA,10/2/2025 17:42,,10/2/2025 17:42,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309370,702-2705482-3993864,90,CA,ON,10/2/2025 19:21,,10/2/2025 19:21,,,,10/2/2025 17:20,,,,-2.017777778,,,,nan,,10/2/2025
309370,702-2705482-3993864,90,CA,ON,10/2/2025 19:21,,10/2/2025 19:21,,,,10/2/2025 17:20,,,,-2.017777778,,,,nan,,10/2/2025
309371,nan,0,US,GA,10/2/2025 21:24,,10/2/2025 21:24,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309371,nan,0,US,GA,10/2/2025 21:24,,10/2/2025 21:26,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309371,nan,0,US,GA,10/2/2025 21:24,,10/2/2025 21:26,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309372,114-6304173-5693015,90,US,WA,10/3/2025 0:21,,10/3/2025 0:21,FedEx,3.93868E+11,10/3/2025 8:08,10/2/2025 22:20,,,,-2.009722222,,,,nan,,10/3/2025
309372,114-6304173-5693015,90,US,WA,10/3/2025 0:21,,10/3/2025 0:21,FedEx,3.93868E+11,10/3/2025 8:08,10/2/2025 22:20,,,,-2.009722222,,,,nan,,10/3/2025
309373,111-0690238-0601845,90,US,OH,10/3/2025 6:21,,10/3/2025 6:21,FedEx,3.93868E+11,10/3/2025 8:08,10/3/2025 4:20,,,,-2.009444444,,,,nan,,10/3/2025
309373,111-0690238-0601845,90,US,OH,10/3/2025 6:21,,10/3/2025 6:21,FedEx,3.93868E+11,10/3/2025 8:08,10/3/2025 4:20,,,,-2.009444444,,,,nan,,10/3/2025
309370,702-2705482-3993864,90,CA,ON,10/2/2025 19:21,,10/3/2025 7:38,,,,10/2/2025 17:20,,,,-2.017777778,,,,nan,,10/2/2025
309372,114-6304173-5693015,90,US,WA,10/3/2025 0:21,,10/3/2025 7:38,FedEx,3.93868E+11,10/3/2025 8:08,10/2/2025 22:20,,,,-2.009722222,,,,nan,,10/3/2025
309371,nan,0,US,GA,10/2/2025 21:24,,10/3/2025 7:38,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309368,nan,0,US,CA,10/2/2025 16:52,,10/3/2025 7:38,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309373,111-0690238-0601845,90,US,OH,10/3/2025 6:21,,10/3/2025 7:38,FedEx,3.93868E+11,10/3/2025 8:08,10/3/2025 4:20,,,,-2.009444444,,,,nan,,10/3/2025
309369,nan,0,US,MA,10/2/2025 17:42,,10/3/2025 7:38,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309367,nan,85,US,CA,10/2/2025 15:48,,10/3/2025 7:38,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309363,nan,0,US,WI,10/2/2025 9:12,,10/3/2025 8:03,FedEx,3.93868E+11,10/3/2025 8:03,,,,,,,,,nan,,10/2/2025
309365,114-3204046-6723407,90,US,NY,10/2/2025 12:51,,10/3/2025 8:03,FedEx,3.93868E+11,10/3/2025 8:03,10/2/2025 10:50,,,,-2.009444444,,,,nan,,10/2/2025
309364,nan,0,US,TX,10/2/2025 10:03,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309368,nan,0,US,CA,10/2/2025 16:52,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309367,nan,85,US,CA,10/2/2025 15:48,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309373,111-0690238-0601845,90,US,OH,10/3/2025 6:21,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,10/3/2025 4:20,,,,-2.009444444,,,,nan,,10/3/2025
309372,114-6304173-5693015,90,US,WA,10/3/2025 0:21,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,10/2/2025 22:20,,,,-2.009722222,,,,nan,,10/3/2025
309368,nan,0,US,CA,10/2/2025 16:52,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309365,114-3204046-6723407,90,US,NY,10/2/2025 12:51,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:03,10/2/2025 10:50,,,,-2.009444444,,,,nan,,10/2/2025
309364,nan,0,US,TX,10/2/2025 10:03,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309363,nan,0,US,WI,10/2/2025 9:12,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:03,,,,,,,,,nan,,10/2/2025
309373,111-0690238-0601845,90,US,OH,10/3/2025 6:21,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,10/3/2025 4:20,,,,-2.009444444,,,,nan,,10/3/2025
309372,114-6304173-5693015,90,US,WA,10/3/2025 0:21,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,10/2/2025 22:20,,,,-2.009722222,,,,nan,,10/3/2025
309367,nan,85,US,CA,10/2/2025 15:48,,10/3/2025 8:08,FedEx,3.93868E+11,10/3/2025 8:08,,,,,,,,,nan,,10/2/2025
309371,nan,0,US,GA,10/2/2025 21:24,,10/3/2025 8:09,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309369,nan,0,US,MA,10/2/2025 17:42,,10/3/2025 8:09,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309371,nan,0,US,GA,10/2/2025 21:24,,10/3/2025 8:29,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309369,nan,0,US,MA,10/2/2025 17:42,,10/3/2025 8:29,FedEx,3.93868E+11,10/3/2025 8:09,,,,,,,,,nan,,10/2/2025
309375,nan,0,US,TX,10/3/2025 11:27,,10/3/2025 11:27,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/3/2025
309375,nan,0,US,TX,10/3/2025 11:27,,10/3/2025 11:27,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/3/2025
309376,112-7196011-0688245,90,US,TX,10/3/2025 12:51,,10/3/2025 12:51,FedEx,3.93934E+11,10/6/2025 8:23,10/3/2025 10:50,,,,-2.009444444,,,,nan,,10/3/2025
309376,112-7196011-0688245,90,US,TX,10/3/2025 12:51,,10/3/2025 12:51,FedEx,3.93934E+11,10/6/2025 8:23,10/3/2025 10:50,,,,-2.009444444,,,,nan,,10/3/2025
309377,nan,0,US,GA,10/3/2025 13:15,,10/3/2025 13:16,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309377,nan,0,US,GA,10/3/2025 13:15,,10/3/2025 13:16,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309375,nan,0,US,TX,10/3/2025 11:27,,10/3/2025 15:38,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/3/2025
309378,702-4190230-7001041,90,CA,QC,10/3/2025 16:06,,10/3/2025 16:06,,,,10/3/2025 14:05,,,,-2.018055556,,,,nan,,10/3/2025
309378,702-4190230-7001041,90,CA,QC,10/3/2025 16:06,,10/3/2025 16:06,,,,10/3/2025 14:05,,,,-2.018055556,,,,nan,,10/3/2025
309379,nan,0,US,FL,10/3/2025 16:53,,10/3/2025 16:53,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309376,112-7196011-0688245,90,US,TX,10/3/2025 12:51,,10/3/2025 17:03,FedEx,3.93934E+11,10/6/2025 8:23,10/3/2025 10:50,,,,-2.009444444,,,,nan,,10/3/2025
309377,nan,0,US,GA,10/3/2025 13:15,,10/3/2025 17:28,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309380,113-0014909-5653069,90,US,WA,10/3/2025 18:06,,10/3/2025 18:06,FedEx,3.93935E+11,10/6/2025 8:43,10/3/2025 16:05,,,,-2.01,,,,nan,,10/3/2025
309380,113-0014909-5653069,90,US,WA,10/3/2025 18:06,,10/3/2025 18:06,FedEx,3.93935E+11,10/6/2025 8:43,10/3/2025 16:05,,,,-2.01,,,,nan,,10/3/2025
309381,nan,0,US,CA,10/3/2025 18:27,,10/3/2025 18:27,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/3/2025
309381,nan,0,US,CA,10/3/2025 18:27,,10/3/2025 18:27,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/3/2025
309381,nan,0,US,CA,10/3/2025 18:27,,10/3/2025 18:27,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/3/2025
309382,nan,0,US,CA,10/3/2025 21:48,,10/3/2025 21:48,FedEx,3.93934E+11,10/6/2025 8:23,,,,,,,,,nan,,10/3/2025
309383,112-5993850-4838656,90,US,NH,10/4/2025 5:36,,10/4/2025 5:36,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 3:35,,,,-2.008888889,,,,nan,,10/4/2025
309383,112-5993850-4838656,90,US,NH,10/4/2025 5:36,,10/4/2025 5:36,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 3:35,,,,-2.008888889,,,,nan,,10/4/2025
309384,nan,0,US,FL,10/4/2025 12:35,,10/4/2025 12:35,FedEx,3.93935E+11,10/6/2025 8:33,,,,,,,,,nan,,10/4/2025
309384,nan,0,US,FL,10/4/2025 12:35,,10/4/2025 12:35,FedEx,3.93935E+11,10/6/2025 8:33,,,,,,,,,nan,,10/4/2025
309385,113-9770700-1299410,90,US,MI,10/4/2025 12:51,,10/4/2025 12:51,FedEx,3.93934E+11,10/6/2025 8:33,10/4/2025 10:50,,,,-2.009722222,,,,nan,,10/4/2025
309385,113-9770700-1299410,90,US,MI,10/4/2025 12:51,,10/4/2025 12:51,FedEx,3.93934E+11,10/6/2025 8:33,10/4/2025 10:50,,,,-2.009722222,,,,nan,,10/4/2025
309386,nan,0,US,TX,10/4/2025 12:51,,10/4/2025 12:51,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309386,nan,0,US,TX,10/4/2025 12:51,,10/4/2025 12:51,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309387,113-6864063-5005863,90,US,FL,10/4/2025 13:36,,10/4/2025 13:36,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 11:35,,,,-2.008888889,,,,nan,,10/4/2025
309387,113-6864063-5005863,90,US,FL,10/4/2025 13:36,,10/4/2025 13:36,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 11:35,,,,-2.008888889,,,,nan,,10/4/2025
309388,nan,0,US,MO,10/4/2025 17:08,,10/4/2025 17:09,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309388,nan,0,US,MO,10/4/2025 17:08,,10/4/2025 17:09,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309389,111-9420146-0481047,90,US,CA,10/4/2025 17:36,,10/4/2025 17:36,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 15:35,,,,-2.009166667,,,,nan,,10/4/2025
309389,111-9420146-0481047,90,US,CA,10/4/2025 17:36,,10/4/2025 17:36,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 15:35,,,,-2.009166667,,,,nan,,10/4/2025
309390,112-4546278-7283412,90,US,TX,10/4/2025 17:51,,10/4/2025 17:51,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 15:50,,,,-2.009722222,,,,nan,,10/4/2025
309390,112-4546278-7283412,90,US,TX,10/4/2025 17:51,,10/4/2025 17:51,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 15:50,,,,-2.009722222,,,,nan,,10/4/2025
309391,nan,0,US,FL,10/5/2025 2:54,,10/5/2025 2:54,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309391,nan,0,US,FL,10/5/2025 2:54,,10/5/2025 2:54,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309392,nan,0,DE,DE-NW,10/5/2025 3:47,,10/5/2025 3:47,ups,1ZE8K4186850010477,,,,,,,,,,nan,,10/5/2025
309392,nan,0,DE,DE-NW,10/5/2025 3:47,,10/5/2025 3:51,ups,1ZE8K4186850010477,,,,,,,,,,nan,,10/5/2025
309392,nan,0,DE,DE-NW,10/5/2025 3:47,,10/5/2025 3:51,ups,1ZE8K4186850010477,,,,,,,,,,nan,,10/5/2025
309393,nan,0,US,NV,10/5/2025 10:04,,10/5/2025 10:04,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309393,nan,0,US,NV,10/5/2025 10:04,,10/5/2025 10:04,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309394,nan,0,US,MA,10/5/2025 12:11,,10/5/2025 12:11,FedEx,3.93935E+11,10/6/2025 8:48,,,,,,,,,nan,,10/5/2025
309394,nan,0,US,MA,10/5/2025 12:11,,10/5/2025 12:11,FedEx,3.93935E+11,10/6/2025 8:48,,,,,,,,,nan,,10/5/2025
309395,114-0360459-2216277,90,US,CA,10/5/2025 15:51,,10/5/2025 15:51,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 13:50,,,,-2.01,,,,nan,,10/5/2025
309395,114-0360459-2216277,90,US,CA,10/5/2025 15:51,,10/5/2025 15:51,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 13:50,,,,-2.01,,,,nan,,10/5/2025
309396,701-1309897-4328207,90,CA,BC,10/5/2025 15:51,,10/5/2025 15:51,,,,10/5/2025 13:50,,,,-2.021111111,,,,nan,,10/5/2025
309396,701-1309897-4328207,90,CA,BC,10/5/2025 15:51,,10/5/2025 15:51,,,,10/5/2025 13:50,,,,-2.021111111,,,,nan,,10/5/2025
309397,nan,0,US,AZ,10/5/2025 17:59,,10/5/2025 17:59,,,,,,,,,,,,nan,,10/5/2025
309398,112-8414162-5070663,90,US,TN,10/5/2025 18:51,,10/5/2025 18:51,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 16:50,,,,-2.009444444,,,,nan,,10/5/2025
309398,112-8414162-5070663,90,US,TN,10/5/2025 18:51,,10/5/2025 18:51,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 16:50,,,,-2.009444444,,,,nan,,10/5/2025
309399,nan,0,US,NH,10/5/2025 20:31,,10/5/2025 20:31,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/5/2025
309399,nan,0,US,NH,10/5/2025 20:31,,10/5/2025 20:31,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/5/2025
309399,nan,0,US,NH,10/5/2025 20:31,,10/5/2025 20:31,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/5/2025
309400,nan,0,US,TN,10/5/2025 22:32,,10/5/2025 22:32,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309400,nan,0,US,TN,10/5/2025 22:32,,10/5/2025 22:33,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309400,nan,0,US,TN,10/5/2025 22:32,,10/5/2025 22:33,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309392,nan,0,DE,DE-NW,10/5/2025 3:47,,10/6/2025 3:30,ups,1ZE8K4186850010477,,,,,,,,,,nan,,10/5/2025
309378,702-4190230-7001041,90,CA,QC,10/3/2025 16:06,,10/6/2025 7:38,,,,10/3/2025 14:05,,,,-2.018055556,,,,nan,,10/3/2025
309396,701-1309897-4328207,90,CA,BC,10/5/2025 15:51,,10/6/2025 7:38,,,,10/5/2025 13:50,,,,-2.021111111,,,,nan,,10/5/2025
309382,nan,0,US,CA,10/3/2025 21:48,,10/6/2025 7:38,FedEx,3.93934E+11,10/6/2025 8:23,,,,,,,,,nan,,10/3/2025
309387,113-6864063-5005863,90,US,FL,10/4/2025 13:36,,10/6/2025 7:38,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 11:35,,,,-2.008888889,,,,nan,,10/4/2025
309379,nan,0,US,FL,10/3/2025 16:53,,10/6/2025 7:38,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309385,113-9770700-1299410,90,US,MI,10/4/2025 12:51,,10/6/2025 7:38,FedEx,3.93934E+11,10/6/2025 8:33,10/4/2025 10:50,,,,-2.009722222,,,,nan,,10/4/2025
